,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,WL
875,240,41,94,0.436,9,27,0.33299999999999996,16,18,0.889,12,34,46,25,7,5,16,17,107,-1
876,240,40,90,0.444,5,25,0.2,22,28,0.7859999999999999,15,28,43,18,7,6,12,21,107,-1
877,240,40,86,0.465,8,30,0.267,19,25,0.76,8,28,36,24,6,4,17,23,107,-1
878,240,39,97,0.402,13,38,0.342,16,18,0.889,18,31,49,26,1,9,9,26,107,-1
879,240,44,89,0.494,8,24,0.33299999999999996,11,16,0.688,8,40,48,25,5,6,13,23,107,-1
880,240,38,95,0.4,14,44,0.318,17,19,0.895,17,39,56,20,6,2,18,16,107,1
881,240,36,87,0.414,22,53,0.415,13,20,0.65,9,28,37,23,6,5,14,15,107,-1
882,240,39,101,0.386,6,31,0.19399999999999998,23,30,0.767,19,29,48,23,12,1,12,28,107,-1
883,240,31,70,0.44299999999999995,7,24,0.292,38,41,0.927,5,29,34,20,8,3,18,22,107,-1
884,240,39,90,0.433,9,38,0.237,20,24,0.833,13,42,55,26,6,4,17,19,107,-1
885,240,42,89,0.47200000000000003,13,33,0.39399999999999996,10,14,0.7140000000000001,15,33,48,29,3,7,10,16,107,1
886,240,38,82,0.46299999999999997,11,25,0.44,20,22,0.909,9,39,48,25,4,5,15,19,107,1
887,240,41,78,0.526,12,28,0.429,13,21,0.619,8,33,41,27,8,4,15,24,107,1
888,240,38,81,0.469,9,31,0.29,22,24,0.917,6,32,38,25,8,3,11,25,107,-1
889,240,43,87,0.494,12,30,0.4,9,10,0.9,8,28,36,26,13,7,19,21,107,1
890,240,35,90,0.389,8,23,0.348,29,35,0.8290000000000001,9,25,34,18,10,2,11,19,107,-1
891,240,38,82,0.46299999999999997,8,26,0.308,23,34,0.6759999999999999,13,38,51,21,7,4,17,18,107,1
892,240,37,92,0.402,10,31,0.32299999999999995,23,29,0.7929999999999999,17,32,49,22,6,3,14,23,107,-1
893,240,41,94,0.436,8,29,0.276,17,27,0.63,11,33,44,28,12,2,14,20,107,1
894,240,42,85,0.494,9,32,0.281,14,17,0.8240000000000001,9,28,37,22,5,2,13,22,107,-1
895,240,39,87,0.44799999999999995,6,30,0.2,23,29,0.7929999999999999,9,30,39,21,9,6,10,23,107,-1
896,240,40,105,0.381,7,31,0.226,20,31,0.645,17,47,64,22,8,5,11,24,107,1
897,240,39,92,0.424,8,31,0.258,21,23,0.9129999999999999,17,34,51,21,6,2,13,21,107,-1
898,240,36,87,0.414,11,30,0.36700000000000005,24,35,0.6859999999999999,8,42,50,23,5,2,17,22,107,-1
899,240,42,90,0.467,14,26,0.5379999999999999,9,14,0.643,9,34,43,24,9,7,12,20,107,1
900,240,42,89,0.47200000000000003,9,25,0.36,14,22,0.636,8,43,51,19,11,5,17,21,107,1
901,240,41,84,0.488,8,27,0.29600000000000004,17,24,0.708,4,31,35,20,8,3,13,22,107,-1
902,240,35,91,0.385,10,34,0.294,27,36,0.75,9,27,36,22,13,3,5,16,107,-1
903,240,44,88,0.5,9,25,0.36,10,15,0.667,5,32,37,33,8,10,11,19,107,1
904,240,41,90,0.456,9,28,0.321,16,20,0.8,11,40,51,30,6,7,16,22,107,1
905,240,43,93,0.462,11,33,0.33299999999999996,10,14,0.7140000000000001,16,28,44,21,7,2,21,30,107,-1
906,240,40,86,0.465,13,34,0.382,14,21,0.667,10,39,49,23,4,10,14,26,107,-1
907,240,44,93,0.473,13,26,0.5,6,7,0.857,8,33,41,28,5,2,17,25,107,-1
908,240,41,83,0.494,12,30,0.4,13,16,0.813,14,30,44,21,9,3,17,14,107,1
909,240,40,92,0.435,8,30,0.267,19,22,0.8640000000000001,15,37,52,26,7,8,17,17,107,1
910,240,39,101,0.386,8,35,0.22899999999999998,21,26,0.8079999999999999,20,35,55,24,6,12,9,28,107,-1
911,240,39,83,0.47,8,19,0.42100000000000004,21,28,0.75,10,32,42,30,10,7,11,25,107,1
912,240,37,90,0.41100000000000003,12,34,0.353,21,28,0.75,19,36,55,20,4,5,16,14,107,-1
913,240,41,92,0.446,13,34,0.382,12,16,0.75,13,39,52,24,5,5,13,17,107,1
914,240,37,90,0.41100000000000003,16,46,0.348,17,21,0.81,10,38,48,25,7,5,16,22,107,-1
915,240,34,77,0.442,12,32,0.375,27,29,0.9309999999999999,9,31,40,21,8,5,22,20,107,-1
916,240,42,90,0.467,14,33,0.424,9,11,0.818,5,38,43,23,6,5,12,12,107,-1
917,240,42,82,0.512,8,25,0.32,15,21,0.7140000000000001,10,32,42,22,6,6,17,22,107,-1
918,265,42,92,0.457,9,27,0.33299999999999996,14,18,0.778,6,41,47,29,6,7,17,29,107,-1
919,240,40,100,0.4,9,46,0.196,18,19,0.9470000000000001,14,30,44,28,8,7,13,16,107,-1
920,240,41,88,0.466,4,22,0.182,21,37,0.568,10,29,39,15,10,4,13,25,107,-1
921,240,35,87,0.402,16,47,0.34,21,26,0.8079999999999999,14,27,41,20,8,4,8,21,107,1
922,240,41,101,0.406,8,28,0.28600000000000003,17,24,0.708,16,30,46,17,10,2,15,29,107,-1
923,240,37,90,0.41100000000000003,14,32,0.43799999999999994,19,24,0.792,11,36,47,29,14,6,16,22,107,1
924,240,39,92,0.424,14,38,0.368,15,24,0.625,17,31,48,28,12,9,23,23,107,1
925,240,37,92,0.402,11,38,0.289,22,29,0.759,15,30,45,26,5,9,17,30,107,-1
926,240,42,94,0.447,11,30,0.36700000000000005,12,17,0.706,11,44,55,32,5,10,15,18,107,1
927,240,44,87,0.506,9,31,0.29,10,12,0.833,7,33,40,22,9,9,12,21,107,-1
928,240,39,85,0.45899999999999996,6,24,0.25,23,29,0.7929999999999999,6,32,38,25,6,4,16,18,107,-1
929,240,41,81,0.506,12,33,0.364,13,21,0.619,6,33,39,29,11,10,14,23,107,1
930,240,40,85,0.47100000000000003,7,26,0.26899999999999996,20,22,0.909,9,33,42,21,8,9,11,13,107,1
931,240,38,93,0.409,11,41,0.268,20,22,0.909,11,40,51,26,7,3,18,26,107,-1
932,240,45,83,0.542,6,20,0.3,11,17,0.647,10,31,41,24,10,10,15,19,107,1
933,265,39,92,0.424,16,34,0.47100000000000003,13,18,0.722,10,33,43,27,7,6,14,23,107,-1
934,240,41,84,0.488,8,22,0.364,17,26,0.654,8,43,51,22,8,6,15,20,107,1
935,240,36,74,0.486,13,28,0.46399999999999997,22,31,0.71,6,32,38,28,16,3,17,20,107,1
936,240,40,86,0.465,7,25,0.28,20,22,0.909,16,23,39,21,9,2,18,20,107,-1
937,240,38,92,0.413,12,30,0.4,19,24,0.792,10,34,44,22,6,6,15,17,107,-1
938,240,37,75,0.493,12,30,0.4,21,24,0.875,12,43,55,22,2,6,22,23,107,1
939,240,33,87,0.379,8,24,0.33299999999999996,33,42,0.7859999999999999,14,42,56,20,6,9,11,22,107,1
940,240,41,90,0.456,10,36,0.278,15,18,0.833,7,38,45,19,7,3,24,30,107,-1
941,240,41,88,0.466,12,25,0.48,14,22,0.636,3,28,31,24,9,3,7,28,108,-1
942,240,42,89,0.47200000000000003,12,31,0.387,12,14,0.857,6,33,39,28,9,4,14,19,108,-1
943,240,40,88,0.455,11,36,0.306,17,22,0.773,17,35,52,23,7,4,16,13,108,1
944,240,42,95,0.442,13,33,0.39399999999999996,11,20,0.55,12,30,42,24,9,4,11,26,108,-1
945,240,43,98,0.439,18,46,0.391,4,5,0.8,9,42,51,30,11,5,15,18,108,1
946,240,43,94,0.457,7,39,0.179,15,19,0.789,12,37,49,26,2,5,13,20,108,-1
947,240,43,92,0.467,6,21,0.28600000000000003,16,22,0.727,10,34,44,31,9,4,11,18,108,1
948,240,41,92,0.446,3,23,0.13,23,28,0.821,14,22,36,18,11,0,13,16,108,-1
949,240,42,94,0.447,15,29,0.517,9,15,0.6,16,33,49,28,3,4,12,17,108,-1
950,240,42,94,0.447,14,34,0.41200000000000003,10,13,0.769,10,50,60,24,10,6,16,11,108,1
951,240,41,96,0.42700000000000005,9,30,0.3,17,23,0.7390000000000001,21,32,53,25,5,2,12,20,108,-1
952,240,43,90,0.478,12,31,0.387,10,13,0.769,8,33,41,14,7,2,13,22,108,-1
953,240,40,79,0.506,8,28,0.28600000000000003,20,21,0.9520000000000001,6,32,38,25,4,2,12,15,108,-1
954,240,37,79,0.46799999999999997,8,17,0.47100000000000003,26,30,0.867,4,40,44,17,4,10,10,14,108,1
955,240,36,83,0.434,11,40,0.275,25,33,0.758,7,35,42,18,13,6,14,20,108,1
956,240,37,82,0.451,7,22,0.318,27,32,0.8440000000000001,6,33,39,24,11,3,16,17,108,1
957,240,39,84,0.46399999999999997,11,28,0.39299999999999996,19,24,0.792,13,38,51,22,10,5,11,18,108,1
958,240,41,96,0.42700000000000005,11,28,0.39299999999999996,15,19,0.789,16,35,51,21,9,6,12,20,108,1
959,240,41,82,0.5,9,18,0.5,17,26,0.654,6,31,37,18,4,5,10,18,108,-1
960,240,41,93,0.441,6,23,0.261,20,27,0.741,16,31,47,21,7,3,13,17,108,1
961,240,39,85,0.45899999999999996,12,29,0.414,18,28,0.643,10,38,48,17,8,5,18,25,108,-1
962,240,37,83,0.446,14,33,0.424,20,23,0.87,4,31,35,25,7,5,12,21,108,-1
963,240,42,91,0.462,12,30,0.4,12,19,0.632,8,36,44,33,9,5,14,24,108,1
964,240,38,89,0.42700000000000005,7,24,0.292,25,32,0.7809999999999999,14,37,51,17,11,7,10,15,108,1
965,240,41,87,0.47100000000000003,10,26,0.385,16,21,0.762,7,42,49,23,3,4,16,21,108,-1
966,240,36,86,0.419,13,21,0.619,23,29,0.7929999999999999,10,33,43,23,6,5,8,14,108,1
967,240,37,80,0.46299999999999997,13,32,0.406,21,25,0.84,5,28,33,27,5,6,11,21,108,-1
968,240,36,86,0.419,15,34,0.441,21,29,0.7240000000000001,12,27,39,18,11,6,8,18,108,1
969,240,42,93,0.452,15,39,0.385,9,12,0.75,7,26,33,30,6,2,13,21,108,-1
970,240,43,96,0.44799999999999995,10,35,0.28600000000000003,12,12,1.0,5,37,42,26,6,4,9,16,108,-1
971,240,41,93,0.441,7,33,0.212,19,25,0.76,14,32,46,19,9,5,14,22,108,-1
972,240,37,93,0.39799999999999996,8,36,0.222,26,30,0.867,15,29,44,18,12,6,12,26,108,-1
973,240,41,89,0.461,6,31,0.19399999999999998,20,23,0.87,6,40,46,17,9,6,12,18,108,1
974,240,42,88,0.47700000000000004,8,27,0.29600000000000004,16,20,0.8,12,38,50,20,7,9,16,25,108,-1
975,240,44,93,0.473,14,32,0.43799999999999994,6,9,0.667,5,27,32,31,5,3,9,15,108,-1
976,240,41,92,0.446,7,29,0.24100000000000002,19,21,0.905,14,28,42,20,9,2,13,14,108,-1
977,240,43,92,0.467,13,36,0.361,9,11,0.818,8,37,45,24,7,4,8,14,108,1
978,240,40,87,0.46,6,20,0.3,22,30,0.733,12,44,56,22,4,9,17,21,108,1
979,240,39,81,0.48100000000000004,9,29,0.31,21,27,0.778,10,28,38,18,9,6,13,21,108,-1
980,240,39,91,0.429,9,28,0.321,21,33,0.636,12,27,39,26,6,0,11,18,108,-1
981,240,41,89,0.461,11,32,0.344,15,21,0.7140000000000001,8,42,50,24,10,9,14,27,108,1
982,240,36,73,0.493,7,22,0.318,29,35,0.8290000000000001,3,40,43,26,10,3,17,19,108,1
983,265,44,115,0.38299999999999995,11,33,0.33299999999999996,9,12,0.75,14,39,53,24,13,4,13,23,108,-1
984,240,42,93,0.452,11,27,0.40700000000000003,13,18,0.722,15,28,43,28,4,3,9,21,108,-1
985,240,41,95,0.43200000000000005,13,32,0.406,13,19,0.684,21,32,53,24,8,5,17,23,108,-1
986,240,40,85,0.47100000000000003,5,23,0.217,23,29,0.7929999999999999,10,34,44,27,9,2,12,23,108,-1
987,240,35,81,0.43200000000000005,16,46,0.348,22,28,0.7859999999999999,8,31,39,21,9,7,12,20,108,1
988,240,37,95,0.389,19,54,0.35200000000000004,15,21,0.7140000000000001,19,39,58,22,4,3,9,18,108,1
989,240,37,93,0.39799999999999996,16,42,0.381,18,22,0.818,10,42,52,30,7,6,16,16,108,1
990,240,36,86,0.419,16,38,0.42100000000000004,20,32,0.625,16,28,44,27,10,5,24,19,108,-1
991,240,35,85,0.41200000000000003,9,28,0.321,29,37,0.784,6,36,42,21,7,5,7,17,108,1
992,240,40,88,0.455,16,37,0.43200000000000005,12,15,0.8,10,32,42,28,16,4,18,15,108,1
993,240,38,83,0.45799999999999996,7,25,0.28,25,31,0.8059999999999999,9,33,42,28,5,6,16,18,108,-1
994,240,41,90,0.456,14,32,0.43799999999999994,12,20,0.6,12,34,46,24,9,7,12,10,108,1
995,240,42,96,0.43799999999999994,15,36,0.41700000000000004,9,11,0.818,12,46,58,22,4,4,14,24,108,1
996,240,43,98,0.439,9,29,0.31,13,24,0.542,17,30,47,28,8,5,10,22,108,-1
997,240,41,85,0.48200000000000004,9,27,0.33299999999999996,17,27,0.63,13,43,56,24,10,6,17,19,108,1
998,240,38,83,0.45799999999999996,4,20,0.2,28,37,0.757,5,39,44,20,15,5,14,21,108,1
999,240,40,87,0.46,13,45,0.289,15,23,0.652,15,23,38,28,10,5,18,26,108,-1
1000,240,36,91,0.396,9,27,0.33299999999999996,27,32,0.8440000000000001,13,37,50,16,5,5,13,31,108,-1
1001,240,45,93,0.484,10,30,0.33299999999999996,8,9,0.889,7,39,46,29,7,2,10,16,108,1
1002,240,42,93,0.452,11,31,0.355,13,14,0.929,9,36,45,31,8,5,14,22,108,1
1003,240,37,74,0.5,15,39,0.385,19,28,0.679,8,23,31,18,5,4,16,19,108,-1
1004,240,42,93,0.452,10,36,0.278,14,18,0.778,9,25,34,24,10,7,9,21,108,-1
1005,240,42,82,0.512,11,27,0.40700000000000003,13,19,0.684,6,29,35,24,8,3,19,18,108,-1
1006,240,36,83,0.434,6,26,0.231,30,39,0.769,15,32,47,21,12,11,13,18,108,1
1007,265,45,99,0.455,7,26,0.26899999999999996,11,18,0.611,17,39,56,24,7,9,16,16,108,1
1008,240,37,84,0.44,9,31,0.29,25,32,0.7809999999999999,8,38,46,25,8,4,14,20,108,1
1009,265,43,91,0.473,10,34,0.294,12,17,0.706,8,41,49,15,9,3,23,21,108,-1
1010,240,38,92,0.413,11,34,0.324,21,30,0.7,8,42,50,29,4,5,16,27,108,-1
1011,240,42,100,0.42,13,30,0.433,11,14,0.7859999999999999,15,25,40,29,5,4,6,17,108,-1
1012,240,35,81,0.43200000000000005,11,26,0.423,27,36,0.75,10,38,48,21,3,3,15,24,108,1
1013,240,44,101,0.436,11,33,0.33299999999999996,9,12,0.75,5,34,39,28,4,6,12,23,108,-1
1014,240,39,91,0.429,6,19,0.316,24,27,0.889,14,32,46,20,9,2,11,27,108,-1
1015,240,42,95,0.442,7,26,0.26899999999999996,17,18,0.9440000000000001,17,41,58,28,7,7,21,29,108,1
1016,240,38,88,0.43200000000000005,13,35,0.371,20,28,0.7140000000000001,5,33,38,21,13,6,14,22,109,-1
1017,240,38,84,0.452,13,42,0.31,20,28,0.7140000000000001,10,25,35,25,11,4,11,17,109,-1
1018,265,41,100,0.41,13,34,0.382,14,19,0.737,12,43,55,27,5,2,12,22,109,-1
1019,240,45,88,0.511,10,34,0.294,9,12,0.75,9,29,38,24,10,6,17,23,109,-1
1020,240,40,85,0.47100000000000003,15,41,0.366,14,17,0.8240000000000001,7,41,48,25,7,4,19,27,109,-1
1021,240,43,93,0.462,12,33,0.364,11,15,0.733,11,35,46,32,7,8,13,21,109,-1
1022,240,39,86,0.45299999999999996,11,26,0.423,20,25,0.8,4,32,36,23,6,6,9,15,109,-1
1023,240,39,78,0.5,13,25,0.52,18,21,0.857,11,35,46,20,7,7,22,24,109,-1
1024,240,45,87,0.517,7,21,0.33299999999999996,12,17,0.706,11,35,46,30,8,6,20,20,109,-1
1025,240,47,88,0.534,7,21,0.33299999999999996,8,10,0.8,6,39,45,31,8,6,10,13,109,1
1026,240,40,80,0.5,13,29,0.44799999999999995,16,22,0.727,6,34,40,23,8,4,18,21,109,-1
1027,240,43,89,0.483,8,25,0.32,15,23,0.652,10,30,40,27,3,3,12,24,109,-1
1028,240,41,93,0.441,6,21,0.28600000000000003,21,25,0.84,8,38,46,27,6,8,8,25,109,-1
1029,240,39,82,0.47600000000000003,8,24,0.33299999999999996,23,25,0.92,7,35,42,20,12,9,15,20,109,1
1030,240,40,87,0.46,10,26,0.385,19,21,0.905,12,30,42,23,8,8,11,23,109,-1
1031,240,41,97,0.423,13,36,0.361,14,18,0.778,8,34,42,25,2,3,3,28,109,-1
1032,240,41,81,0.506,14,34,0.41200000000000003,13,24,0.542,8,38,46,25,4,6,14,14,109,-1
1033,240,39,80,0.488,9,27,0.33299999999999996,22,31,0.71,10,37,47,21,4,3,14,20,109,-1
1034,240,41,91,0.451,10,28,0.35700000000000004,17,24,0.708,8,35,43,25,5,3,9,17,109,1
1035,240,34,84,0.405,9,33,0.273,32,47,0.6809999999999999,18,42,60,19,5,2,20,21,109,1
1036,240,39,87,0.44799999999999995,7,23,0.304,24,32,0.75,11,25,36,25,8,3,12,23,109,-1
1037,240,45,90,0.5,8,18,0.444,11,15,0.733,7,37,44,30,6,9,11,22,109,1
1038,240,36,84,0.429,9,30,0.3,28,36,0.778,15,31,46,18,9,8,16,21,109,-1
1039,240,45,98,0.45899999999999996,10,22,0.455,9,14,0.643,11,30,41,24,8,1,12,24,109,-1
1040,240,37,86,0.43,13,38,0.342,22,25,0.88,13,42,55,18,5,7,17,20,109,1
1041,240,38,86,0.442,10,42,0.23800000000000002,23,27,0.852,9,29,38,20,7,1,10,21,109,-1
1042,240,37,85,0.435,16,37,0.43200000000000005,19,22,0.8640000000000001,14,34,48,20,12,5,18,26,109,1
1043,240,35,78,0.449,9,20,0.45,30,34,0.882,5,24,29,16,9,1,13,21,109,-1
1044,240,32,85,0.376,18,48,0.375,27,32,0.8440000000000001,14,32,46,19,4,7,19,18,109,-1
1045,240,36,90,0.4,12,33,0.364,25,29,0.862,10,33,43,20,5,5,11,20,109,-1
1046,240,41,95,0.43200000000000005,9,31,0.29,18,21,0.857,11,39,50,30,6,5,12,17,109,-1
1047,240,42,98,0.429,10,36,0.278,15,19,0.789,10,31,41,24,8,2,12,18,109,-1
1048,240,36,79,0.456,13,34,0.382,24,26,0.9229999999999999,8,37,45,25,6,2,20,19,109,1
1049,240,37,85,0.435,9,26,0.34600000000000003,26,30,0.867,7,31,38,20,7,3,14,29,109,-1
1050,240,40,85,0.47100000000000003,7,24,0.292,22,24,0.917,9,36,45,21,7,4,13,20,109,1
1051,265,45,106,0.425,13,44,0.295,6,15,0.4,14,45,59,36,10,9,15,19,109,-1
1052,240,40,89,0.449,6,32,0.188,23,34,0.6759999999999999,6,45,51,22,9,8,8,19,109,1
1053,240,43,98,0.439,9,30,0.3,14,21,0.667,18,34,52,23,12,11,15,22,109,-1
1054,240,37,86,0.43,10,31,0.32299999999999995,25,31,0.8059999999999999,4,31,35,22,2,2,8,19,109,-1
1055,240,42,83,0.506,11,34,0.324,14,15,0.9329999999999999,12,36,48,29,8,6,20,24,109,1
1056,240,41,76,0.539,10,20,0.5,17,22,0.773,7,43,50,29,7,7,24,25,109,1
1057,240,39,91,0.429,10,36,0.278,21,28,0.75,11,30,41,25,9,6,11,19,109,-1
1058,240,37,82,0.451,9,28,0.321,26,32,0.813,9,30,39,19,6,2,16,18,109,-1
1059,240,43,96,0.44799999999999995,11,36,0.306,12,20,0.6,14,28,42,26,15,3,21,12,109,-1
1060,240,38,90,0.42200000000000004,11,26,0.423,22,29,0.759,17,38,55,25,8,6,12,13,109,1
1061,240,41,93,0.441,11,33,0.33299999999999996,16,24,0.667,11,35,46,24,6,2,14,18,109,1
1062,240,40,101,0.396,7,28,0.25,22,29,0.759,20,35,55,26,5,5,14,22,109,-1
1063,240,40,78,0.513,9,25,0.36,20,28,0.7140000000000001,7,44,51,23,2,9,15,20,109,1
1064,240,41,84,0.488,11,33,0.33299999999999996,16,17,0.941,10,27,37,26,5,7,14,19,109,-1
1065,240,38,97,0.392,10,33,0.303,23,32,0.7190000000000001,15,35,50,30,10,9,8,16,109,-1
1066,240,43,96,0.44799999999999995,13,32,0.406,10,21,0.47600000000000003,9,34,43,28,4,9,12,30,109,-1
1067,240,42,94,0.447,9,33,0.273,16,17,0.941,12,35,47,24,6,6,12,27,109,-1
1068,240,39,71,0.5489999999999999,13,37,0.35100000000000003,18,26,0.6920000000000001,6,26,32,23,7,6,15,20,109,1
1069,240,43,89,0.483,15,30,0.5,8,11,0.727,8,26,34,28,5,6,13,28,109,-1
1070,240,36,79,0.456,7,28,0.25,30,40,0.75,9,44,53,17,6,2,16,21,109,-1
1071,265,41,93,0.441,11,35,0.314,16,19,0.8420000000000001,4,38,42,25,10,6,15,23,109,-1
1072,240,40,85,0.47100000000000003,5,21,0.23800000000000002,24,30,0.8,8,30,38,20,9,8,11,23,109,-1
1073,240,42,95,0.442,14,36,0.389,11,22,0.5,8,36,44,24,6,4,15,26,109,-1
1074,240,45,96,0.469,8,23,0.348,11,14,0.7859999999999999,8,35,43,29,8,4,9,21,109,1
1075,240,28,69,0.406,9,29,0.31,44,51,0.863,3,42,45,21,11,3,18,31,109,1
1076,240,39,103,0.379,9,45,0.2,22,28,0.7859999999999999,15,36,51,25,9,7,10,19,109,-1
1077,240,39,86,0.45299999999999996,14,34,0.41200000000000003,17,25,0.68,8,46,54,25,4,8,13,26,109,1
1078,240,41,87,0.47100000000000003,5,20,0.25,22,27,0.815,9,38,47,18,5,4,17,26,109,-1
1079,240,41,80,0.513,13,23,0.565,14,21,0.667,7,27,34,18,6,4,19,29,109,-1
1080,240,41,97,0.423,14,39,0.359,14,18,0.778,13,45,58,28,2,3,15,18,110,-1
1081,240,43,103,0.41700000000000004,10,34,0.294,14,18,0.778,21,29,50,24,12,4,9,16,110,-1
1082,240,35,81,0.43200000000000005,15,41,0.366,25,31,0.8059999999999999,4,28,32,20,10,8,14,23,110,-1
1083,240,42,86,0.488,10,29,0.345,16,20,0.8,12,28,40,24,6,2,15,23,110,-1
1084,240,42,86,0.488,10,27,0.37,16,20,0.8,5,33,38,26,6,3,10,25,110,1
1085,240,36,91,0.396,17,40,0.425,21,24,0.875,14,35,49,25,8,2,13,18,110,1
1086,240,38,83,0.45799999999999996,12,38,0.316,22,28,0.7859999999999999,5,35,40,22,7,2,14,17,110,1
1087,240,40,90,0.444,11,32,0.344,19,29,0.655,11,34,45,25,4,3,15,22,110,-1
1088,240,45,92,0.489,12,29,0.414,8,10,0.8,14,35,49,18,6,1,14,20,110,-1
1089,240,42,82,0.512,6,26,0.231,20,23,0.87,7,36,43,24,6,6,12,16,110,1
1090,240,40,86,0.465,16,35,0.457,14,18,0.778,6,42,48,23,6,5,10,21,110,1
1091,240,39,83,0.47,8,27,0.29600000000000004,24,27,0.889,11,33,44,23,8,3,10,18,110,1
1092,240,39,83,0.47,15,35,0.429,17,22,0.773,8,45,53,25,10,6,17,22,110,1
1093,240,45,94,0.479,8,30,0.267,12,25,0.48,14,31,45,31,7,6,11,23,110,-1
1094,240,41,84,0.488,13,34,0.382,15,19,0.789,8,37,45,25,8,5,17,14,110,-1
1095,240,39,81,0.48100000000000004,19,43,0.442,13,16,0.813,6,22,28,28,6,1,15,25,110,-1
1096,240,41,102,0.402,11,44,0.25,17,26,0.654,14,38,52,20,3,7,11,34,110,-1
1097,240,40,81,0.494,16,37,0.43200000000000005,14,23,0.609,10,32,42,27,11,1,17,22,110,1
1098,240,44,104,0.423,5,28,0.179,17,24,0.708,14,40,54,29,15,8,14,19,110,-1
1099,240,41,93,0.441,9,36,0.25,19,23,0.826,15,42,57,20,7,5,15,21,110,1
1100,240,40,91,0.44,7,33,0.212,23,26,0.885,9,29,38,23,13,6,12,11,110,-1
1101,240,37,89,0.41600000000000004,13,34,0.382,23,26,0.885,13,27,40,22,4,1,8,20,110,-1
1102,240,42,97,0.433,10,39,0.256,16,18,0.889,11,32,43,24,6,6,13,20,110,-1
1103,240,40,90,0.444,12,29,0.414,18,19,0.9470000000000001,6,33,39,18,8,4,8,19,110,1
1104,240,36,84,0.429,13,40,0.325,25,34,0.735,10,31,41,19,7,1,11,18,110,-1
1105,240,43,89,0.483,11,31,0.355,13,17,0.765,6,26,32,33,9,5,9,19,110,-1
1106,240,46,94,0.489,6,26,0.231,12,13,0.9229999999999999,8,32,40,35,5,3,13,19,110,-1
1107,240,45,84,0.536,7,25,0.28,13,18,0.722,9,29,38,29,9,1,17,20,110,-1
1108,240,38,91,0.418,14,36,0.389,20,27,0.741,11,30,41,29,7,2,12,24,110,-1
1109,240,38,89,0.42700000000000005,11,34,0.324,23,28,0.821,11,31,42,22,7,11,13,19,110,-1
1110,240,37,81,0.457,11,30,0.36700000000000005,25,30,0.833,10,38,48,15,5,7,19,23,110,-1
1111,240,40,92,0.435,9,26,0.34600000000000003,21,25,0.84,12,36,48,27,6,7,7,23,110,1
1112,240,38,88,0.43200000000000005,16,45,0.35600000000000004,18,25,0.72,10,42,52,23,6,11,13,18,110,1
1113,240,40,93,0.43,11,39,0.282,19,24,0.792,15,35,50,23,7,5,15,20,110,1
1114,240,39,82,0.47600000000000003,11,29,0.379,21,26,0.8079999999999999,12,35,47,22,7,4,17,18,110,-1
1115,240,43,94,0.457,9,28,0.321,15,20,0.75,17,30,47,27,7,2,9,11,110,1
1116,240,39,82,0.47600000000000003,7,21,0.33299999999999996,25,32,0.7809999999999999,7,35,42,24,12,6,12,23,110,1
1117,265,38,105,0.36200000000000004,13,40,0.325,21,23,0.9129999999999999,11,43,54,20,7,4,15,18,110,1
1118,240,39,82,0.47600000000000003,9,24,0.375,23,30,0.767,11,29,40,20,5,5,11,23,110,-1
1119,240,47,92,0.511,10,25,0.4,6,9,0.667,13,38,51,24,4,5,13,14,110,1
1120,240,42,90,0.467,13,40,0.325,13,23,0.565,8,40,48,21,6,4,14,19,110,-1
1121,240,36,83,0.434,13,40,0.325,25,36,0.6940000000000001,9,28,37,26,14,1,15,32,110,-1
1122,240,37,85,0.435,12,31,0.387,24,27,0.889,6,36,42,23,10,5,10,19,110,1
1123,240,40,99,0.40399999999999997,9,35,0.257,21,29,0.7240000000000001,16,34,50,15,5,0,11,21,110,-1
1124,240,40,87,0.46,12,34,0.353,18,23,0.7829999999999999,11,34,45,28,9,4,13,18,110,1
1125,240,44,91,0.484,11,36,0.306,11,18,0.611,8,35,43,24,10,6,22,13,110,-1
1126,240,42,90,0.467,9,22,0.409,17,24,0.708,9,31,40,26,13,7,12,20,110,1
1127,240,47,89,0.528,5,14,0.35700000000000004,11,12,0.917,10,36,46,26,7,7,11,15,110,1
1128,240,43,81,0.531,10,26,0.385,14,19,0.737,7,28,35,20,4,0,18,17,110,-1
1129,240,44,92,0.478,13,32,0.406,9,12,0.75,8,30,38,30,7,8,10,24,110,1
1130,240,43,85,0.506,7,25,0.28,17,20,0.85,6,46,52,23,10,8,17,24,110,1
1131,240,42,95,0.442,9,24,0.375,17,22,0.773,8,36,44,23,9,5,11,22,110,-1
1132,240,43,82,0.524,10,24,0.41700000000000004,14,18,0.778,6,36,42,32,11,5,25,26,110,-1
1133,240,38,81,0.469,13,29,0.44799999999999995,21,30,0.7,5,39,44,21,9,5,11,22,110,1
1134,240,40,90,0.444,14,30,0.467,16,21,0.762,6,28,34,28,11,2,11,21,110,-1
1135,240,38,88,0.43200000000000005,12,39,0.308,22,31,0.71,12,34,46,21,7,7,10,21,110,-1
1136,240,38,85,0.447,7,24,0.292,27,32,0.8440000000000001,14,38,52,17,9,7,18,20,110,1
1137,240,39,91,0.429,12,27,0.444,20,21,0.9520000000000001,13,35,48,28,8,6,13,20,110,1
